"TARGET","LAAM_a","LAAM_b"
Fance,12.33594857,11.7883105
Tinf2,11.66844183,12.59455788
Dus3l,12.35782688,12.60408986
Gtpbp3,9.906890596,11.23421868
Tgfbr1,12.36029843,13.27292133
Homer1,13.22188916,12.38828642
Rad51c,12.89992332,12.79664804
Cav1,12.76963126,10.78217919
Arpp19,9.816983623,11.89481776
Bcl2l1,12.78994113,12.00772811
Khsrp,12.2816403,12.81918118
Ccdc124,12.01611184,11.94141447
Cct4,12.90463462,13.23571509
0610009B22Rik,13.23481743,12.24703742
Cpt1c,13.21538132,13.24614677
Zfp655,11.66888498,12.65105169
Ankrd26,8.022367813,10.169925
Aldh16a1,11.67727919,11.78217919
Hnrnpa0,12.64250303,10.97226185
Prrg2,13.30606169,13.02392758
Hnrnph1,13.26620091,13.26385602
Ift43,13.24911345,10.62753388
Id3,13.15180936,10.25266543
Arid1a,12.99665002,9.967226259
Ctsd,9.449148645,13.04780555
Abhd8,7.033423002,9.627533884
Ift22,11.59339112,12.61309879
Mid1ip1,13.04712391,12.02756048
Ap2s1,13.03789009,13.29289676
Fgfrl1,11.79400965,10.44501485
Emc10,12.64678369,12.71123677
Fbxw9,13.26018448,10.22761594
Spib,12.90726625,13.1271883
Fnbp4,12.27873983,13.23541594
Cers4,13.19275514,12.6553071
Scrn3,13.25694577,11.49934763
Phax,9.62935662,11.24079133
Tle1,13.09687984,11.93332182
Relt,13.15085792,11.68868742
Snrpb2,12.69653291,9.290018847
Prpf31,11.70908381,12.50481899
Sertad1,12.28944258,11.60084211
Elk3,13.01767838,13.08214904
Herpud2,12.98441846,10.72280753
Rdh13,11.53430288,11.54254826
Arpc5,12.65910396,11.77643303
Pou2f2,12.41256985,12.99647349
Mgst1,11.4918531,12.20028561
Ubqln4,11.86689253,12.36632221
Ncaph2,12.67882018,12.42048661
Gprc5b,12.90858026,13.10983065
Man1a2,12.86727874,12.53600432
Acyp1,6.832890014,10.01820018
Cd163,12.76341987,11.97513146
Hdac5,12.56605404,12.7300455
Rala,11.58402294,13.06911406
Vps72,11.25502857,12.62113611
Gabpa,12.04916787,12.55218876
Dynll1,12.50308035,10.52747701
Pdcl,12.36413466,12.17586138
Tmem184b,13.13715126,13.22791672
Nf2,10.60640521,12.27146303
Zmat5,11.45532722,12.48028532
Ap1b1,13.14625045,13.15101654
Bcl2l13,11.1842555,12.36522885
Dqx1,12.88741103,9.609178738
Ccl8,12.20487677,13.24644372
Lnp,8.479780264,10.94909716
Rarres2,12.98584194,9.392317423
Pttg1ip,9.902375114,13.27975566
Trpm2,11.89784546,11.09605624
Ube2g2,11.99647349,13.02097994
Slc16a12,12.52478655,12.7652861
Elk1,11.44346161,12.87229011
Tnpo1,12.71703375,9.792790294
Rnmt,9.411510988,11.22821744
Kcnq1,6.988684687,12.44708323
Srp14,11.12153352,12.20762447
Cdk9,13.07230012,8.707359132
Tor2a,12.65798828,12.36577564
Fpgs,12.17648485,10.80976813
Cbx5,12.97763769,12.17835362
Sardh,9.845490051,11.45738088
Vav2,12.87709238,13.31075477
Ppp2cb,12.92648132,13.25650357
G0s2,10.203348,10.09275714
Dmap1,11.24436384,10.76818432
Mcu,13.28337779,12.15323534
Fxyd5,12.56033283,12.92851838
Kcnd1,12.31995431,12.91195368
Tfcp2,11.03754695,11.56367296
Pou6f1,11.16427844,12.24466114
Ubp1,12.66066448,13.06995318
Nuak2,12.78790256,13.29533847
Ick,12.21219237,12.40806432
Sdhb,11.31910758,13.1492708
Cox4i2,3.807354922,10.5137276
Snap47,12.46887855,12.28511319
Kdsr,11.70822173,12.69348696
Taz,12.87785926,13.09259199
Kif19a,13.29447716,11.60130653
Aldh3a2,12.58543205,12.77643303
Tmem115,12.84136778,12.48381578
Hyal2,11.19352536,11.22219114
Ifrd2,12.1589252,12.34651373
Hyal1,12.74672424,13.27437815
Tusc2,12.37422443,12.07981809
Nprl2,10.58214198,12.1176431
Slc3a2,12.36057278,12.80976813
Stx5a,12.96506276,13.12363645
Tnfrsf13b,12.50357732,11.35480034
Prox1,13.13282101,13.19013332
2610507B11Rik,12.44112862,10.77643303
AI597479,10.3586512,12.07079181
Tmem86a,11.3885555,10.66444728
Tex14,12.84764464,11.73978061
Ifi35,12.05562137,12.5703301
Rdm1,10.16364968,9.731319031
Nedd8,12.80695233,12.84411727
Gosr1,12.47218312,13.19629475
Mrpl52,12.87670878,12.59152235
Kansl3,12.37259303,12.9279631
Eya4,10.75070699,12.81578354
Faf1,8.503825738,12.724727
Mettl16,11.40992124,10.96072599
Pigyl,12.11243951,11.64655871
Psen2,12.05968245,12.72430067
Acaa1b,12.49385545,12.96596461
Plcd1,11.85447883,11.87574935
Fads1,13.23691111,9.955649908
Tnfrsf22,9.605479518,12.19844504
Cars,12.36959735,11.98370619
Wnt2,13.01924322,11.67815996
Apip,13.16976845,11.23062093
Pdhx,13.23959853,9.987264012
Vac14,12.91569268,6.977279923
Mcoln2,13.0145436,12.41732512
Tbrg1,12.02410078,13.24183423
Adssl1,10.12153352,12.54882191
Thg1l,13.30063855,10.60362634
Adam19,8.103287808,11.45943162
Exoc3l2,11.10328781,12.1842555
Zfp296,13.1744576,8.430452552
Sugp1,10.84313591,12.24347154
Dhdh,8.721099189,12.93387504
Zfp790,9.483815777,10.83130724
Evi5,10.53624722,12.24287637
Snapc2,11.8077574,11.78504371
Git1,12.57530288,12.96848681
Gltp,12.98281537,11.60455323
Bnip2,12.95401451,10.28193003
Ccnt1,11.23481743,12.72109919
Scarf2,11.4152136,10.73131903
Brms1l,13.23586465,10.76983784
Med15,12.23810614,13.27815903
Dhdds,12.23959853,12.51693112
Ubxn11,13.0877943,13.19152194
Tjap1,11.82932634,11.19352536
Ehf,12.71338651,12.53138146
Steap4,12.9432474,9.826548487
Mplkip,12.00422047,12.70347105
Kif11,12.34012827,10.9403136
Rpa3,12.62456702,9.885696373
Mlkl,12.55074679,13.19537221
Tnpo3,12.58871464,13.27350423
Ttll5,13.16034417,11.73131903
Zfp715,11.39446269,12.25768248
Rps5,6.22881869,12.57151565
Amotl1,10.65731845,11.62067804
Gfod2,13.16144685,13.30135329
Enkd1,9.400879436,13.3079123
Atp6v0d1,13.09160067,13.21021472
Ptprs,12.48532619,11.94617524
Slc41a1,11.13314221,12.16333519
Zfp651,11.93847694,11.85642553
Nelfb,12.07881795,12.12928302
Tmem175,12.23002044,12.45840661
Bcas1,12.25000227,12.6891244
Tango2,12.25473339,12.81217731
Aldh1a2,12.38532318,12.40167953
Ndufs2,12.6343573,13.01611184
Atraid,9.519636253,8.971543554
Cad,11.77478706,11.65687173
Sh3bp5l,11.26912668,9.636624621
Atad1,12.66533592,13.02842411
Pea15a,13.27204652,10.95927751
Tnfaip8l2,9.276124405,11.34429591
Trnt1,13.0871313,11.48280796
Ehmt2,12.44449729,12.94141447
Med16,12.04780555,12.81878187
Tmem259,12.99647349,9.278449458
Clip3,13.22641219,13.28467953
Dedd,12.52135506,12.62159404
Mcemp1,12.97638512,12.95183109
Nit1,12.71724801,12.82237166
Pax5,13.05392588,9.419960178
Prdm15,11.34040649,11.30549179
Rnf168,11.91363743,12.65575431
Tctex1d2,12.81518313,13.23616372
Chp1,12.62044895,6.87036472
Trpv4,9.388017285,12.57222651
Klhl3,13.15038197,10.65374078
Tvp23b,11.65821148,11.15924065
Dnajc7,12.88092271,12.95963976
Cacybp,12.97297979,8.523561956
Zswim7,9.116343961,10.08081753
Pigl,9.957102042,11.42311591
Ndufa2,11.67860014,12.97906787
Glis2,10.57270023,11.00422047
Ube2z,12.82773965,7.924812504
Tmem87b,12.23930017,12.65351688
Anapc1,12.16679075,13.03497087
Mertk,12.06911406,12.77066389
Hps5,9.908392621,12.7619667
Map3k4,11.82575383,12.25000227
Blk,13.02565867,13.27394126
Rnf166,12.86882255,13.04644195
Ankrd28,13.26751824,11.29576893
Ankrd52,11.95274125,13.00877875
Srp19,13.04984855,10.26209485
Wdfy2,12.26795708,10.77066389
Rbsn,10.62844554,12.07146236
Mrps25,9.447083226,11.82376528
Dguok,11.86263736,10.52552081
Csf1,11.53770375,11.75070699
Strip1,12.58824615,12.46582146
Slc25a11,12.89500718,10.64385619
Cmc2,13.23032072,12.09110476
Chfr,11.8864587,12.77684423
Tex261,12.92851838,9.353146825
Fam120b,11.00912879,12.20579325
Tbp,11.46607646,12.87055737
Psmb1,12.01052811,12.64655871
Pdcd2,10.59058705,11.65865779
Dll1,13.16097437,13.21750338
Fhod1,12.27292133,13.23346989
Slc9a5,12.98619759,13.1989054
Elmo3,13.1616043,6.14974712
4931428F04Rik,13.03273453,13.1203999
Tppp3,8.647458426,10.30263892
Msh3,13.28178517,11.47471995
Adamts13,13.14194746,13.23765812
Tmem208,11.86959384,12.41018632
E2f4,12.7026056,13.24940979
Surf4,7.754887502,10.90388185
Surf2,12.15323534,12.57695666
Dnajb9,12.59175608,13.19414124
Naf1,13.20089861,11.27961058
Ppp1cb,12.6956633,7
Efr3a,12.17586138,13.26400269
Trappc2l,11.83328544,12.95383268
Acsf3,9.022367813,11.05731488
Ddx19a,10.3140167,12.47218312
Galns,12.38208359,11.20151134
Gata2,8.087462841,10.70735913
Rabl6,12.50084188,13.1234748
Edf1,12.98513037,12.98263713
Npdc1,12.95637616,9.164906927
Fbxw5,12.72536626,13.27233818
Slc25a13,13.15576694,9.908392621
Lrrk1,12.35645197,8.584962501
Sirt2,13.21977355,10.84705735
Hnrnpl,9.271463028,13.14098949
Nolc1,12.20273604,12.43097517
Casd1,12.30777003,12.49085088
Cnksr3,8.62935662,12.28828934
Mtmr1,7.159871337,11.70130646
Abca1,13.10033382,12.13795173
Nipsnap3b,10.67065625,11.44863257
Lage3,13.26956503,12.20304206
Ubl4a,12.67793982,11.90312868
Gdi1,13.25930192,13.20319504
Gadd45b,13.14672776,13.21386365
Slamf6,8.159871337,12.91008053
Slamf1,12.79543092,12.88359791
Zdhhc12,12.91531922,12.65329295
Endog,13.27335853,10.49085088
Cybb,11.64970527,13.09358262
Xk,13.12573633,9.422064766
Pcolce2,12.5282099,11.79766153
Cd48,11.91101741,10.38909352
Clpx,9.63481105,11.51520703
Trabd,11.90388185,12.30777003
Dennd6b,9.17990909,10.67507492
Cd83,11.89443885,10.69348696
Gzmb,12.78708632,12.79563384
C4a,12.9612688,10.51076417
Ager,11.80170836,11.32979634
Atf6b,13.09901899,12.92239857
Ppt2,12.59525748,10.59245704
Rnf5,12.17523765,12.26941893
Hivep2,12.70973004,12.52209107
Arnt,12.6851868,10.20212382
Itga2,12.99841414,13.14545456
Mocs2,13.29347165,10.52454172
Nat9,11.26150731,10.30035256
Lpl,13.15165083,11.71724801
Atp6v0e,12.82674708,11.21310422
Zfp318,9.943979914,12.90726625
Srf,12.17741954,12.69892166
Lama5,7.577428828,10.49385545
Serac1,8.139551352,11.24019505
Pdzd11,11.12412131,11.98085361
Psma2,11.97010589,12.48431942
Mrpl32,13.17008154,11.27903014
Setdb1,11.94873224,12.88874325
Anxa9,12.71467483,11.10263189
Prune,9.126704473,12.52258153
Cers2,7.741466986,11.21431912
Capza2,11.64835758,12.21340804
Plekho1,11.95855272,10.69696753
Vps45,13.27510602,11.64160022
Prpf3,11.29059489,11.87881728
Anp32e,10.38909352,9.815383296
Tab2,13.06440596,11.91662592
Ppil4,10.95492329,12.41124615
Cnih1,12.82376528,13.15987134
Eps8,9.731319031,9.614709844
Med22,12.82117606,10.69870467
Surf1,12.40487546,12.58190669
Med28,10.81778312,12.75947212
Qdpr,12.54061241,12.85700903
Sqstm1,11.73089465,12.16898544
Nfe2l2,13.10016953,12.17773097
Rxrg,12.46352437,12.6926155
Rxra,12.1091777,11.56890615
Adamtsl4,10.14974712,11.15987134
Fcrls,12.57695666,12.91232801
Cd5l,12.25236977,13.09110476
Prpsap1,12.89216331,12.81016994
Ncapg,12.42652685,13.10541749
Lcorl,13.22430321,12.46199095
Lta4h,10.75154406,12.61516981
Dstn,11.59851781,13.28019079
H2afy,12.88206983,6.426264755
Gtf2ird2,11.72706956,9.475733431
Bola1,12.13602985,12.52552081
Fcgr1,12.19721669,10.86573327
Ncf1,12.02271457,10.82575383
Wnt11,3.169925001,6.754887502
Adss,11.52698821,12.65642486
Cacna1d,9.405141463,13.07865119
Actr8,11.48230378,12.25266543
Lrrc27,12.85720347,5.700439718
Fnta,11.90839262,11.99152185
Skiv2l2,11.93663794,12.30663136
Lbp,13.20853921,13.1401907
Fli1,13.21051915,13.26605447
Stard13,12.73110685,11.41309898
Diexf,11.12605912,12.0986901
Hsd11b1,12.62570884,13.22309669
H2-M3,11.8372337,13.05290763
Lonrf3,11.00422047,13.17476967
Atp5e,11.68868742,12.35204343
Nelfcd,11.76279726,11.74188827
Ctsz,12.92536899,12.43567026
Slmo2,12.29490788,13.15006458
H2-M2,12.46505617,12.93994645
Ube2a,9.672425342,12.55050632
Pls3,12.99063583,11.08214904
Nkap,12.78688219,10.40620501
Ndufa1,10.37937837,13.28872191
Wt1,9.184875343,0
Cr1l,12.30378075,12.38154295
Cd34,8.744833837,9.930737338
Plgrkt,10.27844946,12.77210834
Cd274,11.21188829,8.581200582
Gtf3a,12.25768248,12.73492127
Mtif3,10.42731284,12.10361566
Lnx2,13.30833903,12.37639675
Dyrk3,13.20960567,13.23646272
Mapkapk2,12.83624765,11.23840474
Il10,11.92999806,12.4395712
Lamp2,13.11861669,12.7251532
Atxn10,12.99453023,10.10852446
Foxred2,13.10509005,13.23691111
Eif3d,12.89519657,13.17819798
Nup50,12.2772874,12.90105543
Phf21b,13.27102525,7.768184325
Ift27,13.16882879,9.897845456
Pacsin2,12.83683936,12.72494012
Cmah,12.55626654,12.6570951
Ttll12,10.97513146,11.57648435
Bik,10.21431912,10.54012804
Scube1,11.81578354,10.87958325
Tox4,11.59292416,12.75300777
Sulf1,12.38720958,12.96668569
Srsf6,13.22836778,8.857980995
Plcg1,12.74462364,12.05358654
Kctd2,12.41626974,12.31061278
Kctd5,11.72451385,11.95855272
Etaa1,12.94269776,10.26678654
Slpi,13.09786753,11.48230378
Sdc4,12.04678297,11.70087316
Il13ra1,13.0454184,11.03686045
Nbr1,12.71681946,13.24881706
Cyth1,10.51569984,9.754887502
Rnd3,12.38451396,11.27204652
Brca1,12.91960824,13.0657527
Cntnap1,12.73470962,13.14625045
Nt5c3b,9.918863237,12.93332182
Coa3,12.49884921,13.00316651
Med24,12.40832974,12.45763738
Psmd3,12.37177664,12.69609817
Exosc10,12.86785786,9.194756854
Glod4,10.8273427,11.04439412
Vps53,10.07547915,12.55482864
Dnttip1,12.48028532,13.13185696
Tnnc2,13.20716688,13.22324756
Acot8,9.616548844,12.31910758
Cd300lg,9.831307244,13.12395971
Nlk,11.43201985,12.98317176
Traf4,11.92184094,11.90726625
Aldoc,13.23526633,10.09539702
Stac2,13.11097261,13.23601419
Nek8,13.26268214,10.07547915
Cacnb4,12.74819285,12.95019135
Plxdc1,13.28077077,11.65597786
Arl5b,10.54882191,12.83762793
Zfp207,12.68343329,10.31514956
C1qtnf1,13.08414401,12.53503231
Timp2,11.41626974,10.47471995
Top2b,9.744833837,12.58683979
Rarb,12.82972274,11.06002035
Igfbp4,12.70476824,9.440869168
Cdc6,8.527477006,13.30178196
Suz12,10.34540525,13.06810648
Atad5,12.39124359,6.554588852
Crlf3,12.9853083,13.07998471
Tns4,13.02496648,10.39874369
Tnfaip1,12.1711768,13.1155314
Abr,12.86457308,9.379378367
Rab11fip4,8.451211112,7.21916852
Cd40,10.07815081,12.80312207
Slc35c2,13.16459272,13.02807872
Elmo2,12.44759986,9.86727874
Wsb1,11.87498135,9.370687407
Ttpal,12.4046094,12.00667672
Rhot1,11.68781306,12.76113565
Ada,10.01959073,12.43123641
Tha1,11.39927792,11.23242093
Pgs1,11.79360331,12.93405939
Birc5,13.1126024,13.24525558
Afmid,4.906890596,13.03806162
Pigt,13.06524782,10.61470984
Wfdc2,12.92184094,12.86805085
Mmp9,12.98690862,12.67860014
Slc12a5,13.23451809,10.98726401
Ghdc,11.3426303,11.11958962
Pltp,12.25532369,12.83841608
Slc12a7,11.23421868,13.1524433
Ctsa,12.31938988,12.9867309
Zswim1,13.29505143,13.24763088
Slc12a4,12.54158066,11.82972274
Myo1c,12.35947505,12.89916808
Crk,12.67860014,12.94086414
Pitpna,13.25915477,12.6144798
Mlx,12.14879432,12.72174005
Fam134c,12.85467362,12.89273253
Dhx58,9.485829309,13.2261111
Rab5a,12.99682653,13.10312386
Nkiras2,12.04882741,6.357552005
Ift52,12.15987134,12.61378946
Mybl2,9.074141463,11.17741954
B4galt5,11.90726625,12.85428402
Ptgis,9.792790294,13.01558928
Ddx27,12.2285181,11.32418055
Cyth3,12.08878824,12.93479659
Cyth4,12.36522885,11.87766757
Rac3,10.6183855,12.06339508
Rrp7a,12.63979289,12.69957245
Cyb5r3,12.64520808,12.2868465
Ints2,13.07028869,10.06877828
Med13l,12.32389918,12.89954574
Mafk,11.78135971,12.07581338
Med1,12.55818152,8.348728154
Erbb3,12.9909903,10.13185696
Stard3,9.266786541,13.14386148
Ikzf3,12.73555602,13.18363538
Mfng,13.13779168,12.01332267
Vmp1,12.86940106,13.23391921
Uchl5,8.614709844,11.80170836
Glrx2,12.45146871,13.08031789
Trove2,9.829722735,12.05799172
Stk4,12.51816136,6.266786541
Pmp22,12.66244586,12.54375685
Zcchc10,12.20548782,13.1552926
Tbx5,12.712527,12.79624245
Psmb6,12.51002236,12.66422504
Spag7,12.49984589,11.89595389
Pfn1,11.78053977,13.20288906
Tomm34,13.20365389,13.17913157
Ywhab,13.16239133,11.26737193
Gpx3,12.68650053,11.75530489
Il12rb2,12.90218666,13.04354
Zkscan6,8.463524373,10.95782756
Cep95,7.6794801,11.72109919
Vezf1,12.02721489,13.01906943
Cuedc1,13.11374217,8.426264755
Srsf1,12.00667672,12.72940832
Abi3,11.79279029,12.0610336
Kif3a,12.69392249,13.24584977
8-Sep,10.99081308,12.71274193
Mtmr4,12.50804233,12.35231935
Mapt,8.672425342,13.25207404
Gid4,9.960001932,13.04848687
Myo1b,10.9822806,13.07581338
Dhx40,10.45635442,12.62935662
Ypel2,10.11504365,12.25148241
Akap1,9.698704667,10.97154355
Nol11,13.2182605,12.40487546
Derl2,12.7561393,12.71660514
C1qbp,12.12799432,12.90180968
Rpain,12.03548645,11.96108789
Slc13a3,11.47116713,13.24570125
Adora2b,12.93387504,13.0001761
Ncor1,12.39981196,10.00140819
Trpv2,13.1374715,13.10443495
Cenpv,13.2737956,8.73809226
Pcgf2,13.04165915,3.459431619
Pip4k2b,11.56795608,12.74336181
Trim37,13.30006651,12.17554955
Elp5,12.10689005,12.75551354
Gabarap,13.25974326,12.97280034
Phf23,12.09803208,12.08812569
Acadvl,11.90801726,11.82853321
G3bp1,12.43175875,12.51397427
Atox1,12.72621816,12.92295599
Sparc,12.95146686,12.03686045
Mief2,11.04575966,9.831307244
Tbx3,13.12589773,13.30249613
Tada2a,9.614709844,11.92592526
Ikzf1,13.23646272,6.209453366
Pnpo,12.63140445,12.70217269
Cog1,12.41389233,13.1411492
Cbx1,11.84313591,12.4314976
Cdk5rap3,12.11666886,11.65910396
Copz2,11.86302471,11.94763694
Slc25a39,13.21886591,9.677719642
Sp2,11.69696753,12.37340896
Aatf,9.776433032,11.91587938
Dync1h1,12.63117706,9.995767151
Pex12,10.06608919,10.18735207
Ndel1,12.27641524,12.83743083
Slc25a35,13.20609861,11.47370575
Zbtb4,12.02548566,13.20181762
Mpdu1,12.72600523,13.27190067
Fxr2,11.83051521,12.2848241
Atp5g3,11.72877085,8.375039431
Cd68,12.90482275,13.02894204
Acsl1,12.35314683,12.71166697
Abca5,12.78361217,12.76570049
Smyd4,13.19213867,10.61654884
Lsp1,13.23810614,12.9436137
Zfyve27,12.49785184,12.34318572
Avpi1,13.30249613,10.31741261
Myh11,13.09819661,13.28453495
Rad51d,11.24792751,11.77561028
Pank3,11.41415668,12.39606956
Rars,12.3777528,7.614709844
Wwc1,12.96199223,13.10558118
Ict1,11.71938882,12.25296104
Fdxr,10.357552,9.717676423
Mrpl45,13.31032876,10.74315139
Slc22a5,13.28193003,12.14688684
P4ha2,13.00281502,8.797661526
Arrb1,12.83979429,9.294620749
Tm4sf5,7.876516947,11.96506276
Cxcl16,12.80996905,10.97584797
Pelp1,11.91438513,12.62890115
Med11,12.82714419,12.46301341
Alox15,13.00158412,11.66666784
Ccl6,13.20135818,12.20518233
Ccl4,13.20258301,12.25236977
Natd1,11.82694565,12.13282101
Map2k3,12.00527366,12.77293309
Sart3,10.85564717,10.50878516
E2f2,7.857980995,10.21674586
Nars2,12.93110683,11.96289601
Slc35b4,11.89557528,12.87190524
Dalrd3,12.74630437,12.64813285
Fis1,12.95237725,9.686500527
Plod1,10.00140819,12.14370208
Rab3d,13.18285986,11.83368075
Mfsd3,10.99506047,9.136991112
Slc25a22,10.4655664,11.48784003
Atp6ap1,12.04814625,12.14338321
Dnase1l1,7.451211112,12.0409746
Ccl9,9.583082768,12.59944798
Scrn1,12.73025784,12.81418188
BC005537,12.72045804,12.04200131
Isyna1,13.02756048,12.93608578
Hars2,11.35314683,11.95019135
Tmem160,12.58894882,12.99523717
Rab5c,13.24510699,11.88683971
Mdh2,13.23706054,11.58683979
H13,12.80534083,9.965784285
Rnf145,12.31571566,13.31245757
Scn1b,12.35562639,12.84235034
Atp6v1e1,12.77848786,6.409390936
Chtf18,13.28569119,7.794415866
Ppp1r12c,12.82097669,12.90651484
Ahr,13.25709314,12.73809226
Map1s,12.68255574,12.41917017
Dpep1,12.7856568,12.92369888
Tmem129,12.12509054,12.11699368
Nop9,11.51717725,11.75196241
Atp6v0a1,13.19383333,13.29519496
Psmc3ip,13.10197567,13.04165915
Noxo1,10.11894107,9.990103964
Aoc3,12.7807448,12.76445696
Zfp687,11.73640193,12.77663865
D8Ertd738e,12.86495992,12.7700444
Calm3,12.47497338,13.30435132
Fkbp8,13.1086878,8.751544059
Ddx39b,10.00562455,11.15038197
Gipc1,12.38235383,12.47573343
Tlcd1,13.17383326,8.129283017
Plscr3,12.40221267,12.82416321
Ptger1,12.22580994,11.63617144
Arhgef25,12.96668569,12.89519657
Xab2,12.65664831,13.05239823
Cdc37,12.7208855,12.97028568
Rab4a,11.11569395,10.23002044
Trip10,11.5028318,11.86727874
Cops6,12.47269084,13.04831657
Ap4m1,9.199672345,12.68101874
Gyg,10.69870467,12.89121411
Rcn3,13.15022328,9.710806434
Slc6a8,13.0610336,6.523561956
Arid3a,12.088457,11.82336724
Pdk4,12.52233632,12.30349538
Ubxn6,11.994707,12.24108938
Mydgf,12.54544718,11.59058705
Sema6a,13.09803208,12.8697866
1110001J03Rik,13.05934446,11.17990909
Akt3,9.37721053,11.5863707
Mrpl24,12.74273048,12.58425789
Gle1,11.68650053,12.59198977
L3hypdh,12.95673915,13.15355203
Lyst,11.3858624,12.24287637
Slc35e1,13.17164594,13.06978539
Tmc4,7.888743249,10.03754695
Polr2i,13.16961188,9.620219826
Prl8a1,11.75655632,12.32192809
Krt10,12.88626815,13.14529533
Esr1,9.319672121,8.247927513
Fbxo5,12.87382857,13.26268214
Mtrf1l,13.05883733,8.77148947
Hdac2,11.96072599,12.71724801
Frk,12.34734454,12.52918651
Rwdd1,12.35369821,12.94635803
Stxbp5,12.67617748,12.62662165
Hint3,12.62616532,11.70865284
Trmt11,12.89916808,9.271463028
Katna1,11.50332886,12.78708632
Pcmt1,12.50581155,12.45429929
Lrp11,13.20625127,10.31854281
1700021F05Rik,13.15592502,12.32811389
Sec63,11.66799854,12.90124403
Snx3,13.08181628,11.19475685
Aig1,10.41045135,12.41071633
Adat2,13.25473339,11.70994538
Pex3,12.51199967,12.70022295
Fuca2,12.6588809,13.13153547
Cep57l1,13.05290763,8.033423002
Ltv1,5.209453366,12.42416629
Plagl1,12.89954574,13.28901022
Cd164,12.44966454,13.02686921
Utrn,12.96794671,12.29777606
Smpd2,12.05018877,12.34983409
Mical1,11.95201316,11.63026713
Zbtb24,10.8917837,11.65553072
Rab32,12.12023788,11.25029842
Gtf3c6,13.14704589,12.22128502
Slc16a10,9.990103964,12.91849059
Rev3l,13.12783315,12.01993816
Traf3ip2,9.415741768,10.22520744
Fyn,9.710806434,13.04028972
Tube1,12.91026796,13.01384605
Lama4,12.52209107,11.59339112
Prep,11.90463462,13.17648485
Tnfaip3,11.62981194,9.992938336
Perp,12.97010589,13.16584915
Reps1,11.99081308,12.88054013
Asf1a,13.02876942,9.894817763
Qrsl1,9.169925001,10.51865316
Rtn4ip1,10.83762793,12.10819772
Vta1,12.41837972,12.71080643
Smpdl3a,10.72024426,12.90030079
Reep3,12.54230642,13.25059451
Fabp7,12.25296104,8.357552005
Pkib,12.93553341,2.584962501
Serinc1,11.94251451,11.03754695
Hsf2,13.10476254,11.19660213
Echdc1,12.82853321,11.77355135
Ptprk,12.85057755,11.48633225
Ccdc59,11.72834571,13.21765483
Ppp1r12a,12.18827975,13.0385761
P4ha1,13.25886043,9.095397023
10-Sep,6.857980995,12.0891194
Lims1,12.61171646,12.83011903
Zwint,11.1792871,12.86901542
Ube2d1,12.86263736,10.77396337
Dcn,12.95728346,10.47269084
Cdk1,13.13394491,12.54809942
Atp2b1,12.80715364,11.86920825
Rhobtb1,12.42180186,13.20120501
Arid5b,12.44940661,10.15860969
Actr6,12.74903138,10.28540222
Poc1b,12.32867493,12.39794197
Dusp6,12.1692987,8.558420713
Tmpo,11.67021364,12.78524811
Kitl,12.62935662,10.73470962
Psen1,13.16333519,11.13121391
Sgk1,11.6956633,13.21036695
Cep290,11.75238065,10.96289601
Ikbip,12.7477734,11.14210706
Epb41l2,11.83407595,13.24955793
Apaf1,10.65821148,12.91960824
Myb,13.08447624,13.31032876
Med23,12.07748336,12.87152026
Ahi1,13.09027786,13.07798397
Arg1,12.69283342,11.07012094
Nedd1,10.30606169,11.65284497
Pde7b,12.58214198,9.4325419
Mtfr2,12.93184554,12.99735593
Map7,13.20655654,13.10770748
Ctgf,11.60501645,12.48733762
Stx7,12.91550596,13.15196787
Pex7,8.912889336,11.59991284
Ifngr1,12.37666806,12.57837269
Vnn3,12.83308774,5.906890596
Cdk17,11.76859788,13.16223396
Hal,13.03376711,11.10590851
Ntn4,5.129283017,11.7026056
Fgd6,12.73259144,12.76694294
Ndufa12,11.71338651,12.18704271
Tmcc3,12.57553925,13.21051915
Cep83,12.83091128,11.24970606
Nudt4,12.1283166,12.93350625
Nuak1,13.1552926,13.0617087
Tcp11l2,11.20579325,12.2737956
Cry1,13.18534005,10.23959853
Btbd11,13.17414547,12.60917874
Timp3,12.96992608,12.94196459
Hsp90b1,11.79197682,12.28655776
Igf1,12.99364606,12.75905594
Ccdc53,13.11390492,10.45224124
Dram1,13.22550872,13.23436839
Hnrnph3,10.70563239,11.97799537
Rufy2,13.04336911,11.90914305
Ccar1,10.84156435,12.93424373
Ddx21,11.91326343,12.92703717
Ddx50,11.357552,11.16176174
Srgn,12.24822409,13.11276528
Vps26a,12.13057056,13.15939835
Supv3l1,10.93147623,11.06810648
Aifm2,13.09440763,13.26121345
H2afy2,12.7285583,12.6906528
Tysnd1,11.98156728,11.91513245
Sar1a,12.91438513,13.05307739
Ppa1,9.729620744,12.58378795
Eif4ebp2,12.36440828,10.38370429
Pald1,8.558420713,12.37204883
Sgpl1,10.31061278,10.45121111
Unc5b,13.09638573,13.19183034
Slc29a3,11.12023788,8.968666793
Vsir,12.79502498,11.80372753
Slc16a7,11.07280253,9.194756854
Lrig3,13.30591924,10.90312868
Anapc16,12.70195618,12.38073161
Ddit4,12.79055214,11.169925
Dnajb12,12.69935556,12.88950396
Micu1,12.10164745,12.86321835
Cand1,12.45481335,12.52061868
Tbk1,11.87421293,12.8008999
Plek,11.5137276,11.58730873
