,1,2
Rufy4,8.44134242727509,6.72441971978797
Inadl,13.31259938,11.6419851130186
Sphk1,7.91867988412266,10.5127940266166
Ccdc62,10.9336291177676,10.3670410989363
Ssbp3,13.31259938,13.31259938
Zscan20,5.28614520210007,8.14807550734664
Rbak,11.5392667185956,11.4431476280819
Slc25a3,13.31259938,13.31259938
Ppp4r1,13.31259938,13.31259938
Flot2,13.31259938,13.31259938
Gmfb,13.31259938,13.31259938
Athl1,13.31259938,13.31259938
Zfp27,11.315196718157,11.0240400068463
Iah1,13.31259938,13.31259938
Cd200r4,13.31259938,13.31259938
Btbd3,11.7965542841405,11.8250231642814
Zfp119b,8.26351425442617,10.7744389849358
Scfd2,13.31259938,13.31259938
Rai1,13.31259938,13.31259938
Zfp954,13.31259938,13.31259938
Cttnbp2nl,13.31259938,13.31259938
Cnih4,13.31259938,13.31259938
Tgif2,13.31259938,13.31259938
Lancl2,11.6281133673326,10.9840051775135
X2700097O09Rik,13.31259938,11.6268456605713
Btbd9,13.31259938,13.31259938
Gspt1,13.31259938,13.31259938
Tnfaip8,13.31259938,13.31259938
Rapgef2,13.31259938,13.31259938
Gak,13.31259938,13.31259938
Pvrl2,11.1244696945818,11.8033035607941
Serpinb2,11.31283367206,11.0469696676327
Itgb1bp1,13.31259938,13.31259938
Tmem65,13.31259938,13.31259938
Borcs7,13.31259938,13.31259938
Arf2,13.31259938,13.31259938
Ifit3b,11.8354872168533,11.4961790222483
Nsl1,11.1669551921307,10.3970961179289
Fabp4,13.31259938,13.31259938
Zfp398,11.5486694825202,11.4695534350264
Mppe1,13.31259938,13.31259938
Tlr12,8.35822540192193,11.0945178055862
Cnr2,11.3722926154687,13.31259938
Armc9,13.31259938,13.31259938
Tubb4a,5.76316667473033,9.80846354101728
Lilrb4a,13.31259938,13.31259938
Srpk2,13.31259938,13.31259938
X2310039H08Rik,11.8133686398848,13.31259938
Mysm1,11.9740344421734,13.31259938
Ncs1,11.118168018727,10.781292272122
Cebpzos,13.31259938,13.31259938
Ppox,13.31259938,13.31259938
Zfp677,11.5058658909283,10.9529798045623
Zfp512,13.31259938,13.31259938
Ei24,13.31259938,13.31259938
Zfp28,11.6991943106049,11.9422820543055
Phactr2,13.31259938,13.31259938
Klhl24,13.31259938,13.31259938
Hdac10,13.31259938,13.31259938
Acadm,13.31259938,13.31259938
Cfl2,13.31259938,13.31259938
Zfp938,11.7355230939952,5.17950964186758
Mtap,13.31259938,13.31259938
Stat4,11.4596188026593,11.7284483597444
X9130023H24Rik,9.89525912991978,9.70893916821596
Atp11c,13.31259938,13.31259938
Kdr,11.0355503912023,11.3065132275508
Ufc1,13.31259938,13.31259938
Cped1,11.3455692072912,10.983014703754
Mrpl42,13.31259938,13.31259938
Ica1,13.31259938,11.7605930775655
Msln,11.1226720227523,11.5804500764109
Manbal,13.31259938,13.31259938
Ing2,13.31259938,13.31259938
Lrrc40,13.31259938,13.31259938
Sox7,9.45549162818597,10.6822506314555
Mapk3,13.31259938,13.31259938
Kif1b,13.31259938,13.31259938
Gm10125,11.4417064250999,11.3199112303793
Zfp26,11.3096769110347,11.3843460892311
Bbs5,11.8288871772831,11.5915399032061
Clip2,12.0016838053542,13.31259938
Numbl,11.8144826597376,11.2881861711035
Hspb11,13.31259938,13.31259938
Pstk,13.31259938,13.31259938
Cd300lb,13.31259938,13.31259938
Nol7,13.31259938,13.31259938
Ldha,13.31259938,13.31259938
Gpr84,13.31259938,13.31259938
Ptpmt1,13.31259938,13.31259938
X1110038F14Rik,13.31259938,13.31259938
Parp10,13.31259938,13.31259938
Naa15,13.31259938,13.31259938
Zfp35,13.31259938,13.31259938
Gm8995,13.31259938,13.31259938
X1190007I07Rik,13.31259938,13.31259938
Krr1,13.31259938,13.31259938
Slc39a4,10.2384797752536,8.68981267827738
Mapk1,13.31259938,13.31259938
Alg11,13.31259938,13.31259938
Bcl9l,13.31259938,13.31259938
Zfp947,11.4660132002361,8.14098854614322
Tmed5,13.31259938,13.31259938
Stk24,13.31259938,13.31259938
Cyp26b1,10.4976159126856,9.8889275364044
B9d2,13.31259938,13.31259938
Nmral1,13.31259938,13.31259938
D630045J12Rik,9.95910827935337,9.68721035867319
Zkscan7,10.7136391923384,10.3941186354969
Arhgap22,13.31259938,13.31259938
Snrnp70,13.31259938,13.31259938
Sema3e,10.4496660058243,9.82182046570462
Zfp773,9.79272254032911,8.82419115057472
Nup98,13.31259938,13.31259938
Col23a1,10.3655217859328,10.3207509495103
Jazf1,9.29555470628584,10.0337060324261
Klhdc3,13.31259938,13.31259938
Ccdc102a,6.56411287557729,10.9223063022662
Gm10134,13.31259938,13.31259938
Jakmip1,9.85684592352423,9.73505971335529
Slc22a21,11.1877377909095,11.4864266718886
Zbtb18,13.31259938,13.31259938
Sfxn4,11.4744952141188,10.7513566781667
Hsd3b2,13.31259938,13.31259938
Rnf217,10.4510992832892,10.2184204468832
Utp14a,13.31259938,13.31259938
Chchd1,13.31259938,13.31259938
Prpf38a,13.31259938,13.31259938
Ap3s2,13.31259938,13.31259938
Hspbp1,13.31259938,13.31259938
Gpatch1,11.9549659688735,13.31259938
Ppcdc,13.31259938,13.31259938
Gpx1,12.0843613774985,12.08066224129
Chd4,13.31259938,13.31259938
Slc24a3,10.4808737942833,10.2351558625554
Uqcrh,13.31259938,13.31259938
Ptcd3,13.31259938,13.31259938
Rpl7l1,13.31259938,13.31259938
Crem,13.31259938,13.31259938
Zkscan8,6.52108958581319,10.7594775607353
Nupl1,13.31259938,13.31259938
Pepd,13.31259938,13.31259938
Brpf3,13.31259938,13.31259938
Nr6a1,9.53333315819494,9.50876772526398
Klk8,13.31259938,13.31259938
Pym1,13.31259938,13.31259938
Gpn1,13.31259938,13.31259938
Ccr1l1,7.60516178489657,10.4367020261377
Trerf1,13.31259938,13.31259938
Scgb3a1,13.31259938,13.31259938
Dzip3,13.31259938,13.31259938
Ipcef1,7.24427029805467,11.2679977935866
Fbln2,9.16189818887655,9.09379513774649
Hcst,13.31259938,13.31259938
Mocs1,13.31259938,13.31259938
Med14,13.31259938,13.31259938
Cenpj,11.5385927417727,11.0163150795135
Fam172a,13.31259938,13.31259938
Zfp69,11.4531959372349,10.7337993145326
Tnnt1,13.31259938,13.31259938
Rab3ip,11.4242987480598,11.31283367206
Ifi27,13.31259938,13.31259938
Paqr9,10.2696807621496,10.2451047140033
Chil1,11.8167081220889,11.4968731025797
Ethe1,13.31259938,13.31259938
Gimap8,10.6464152804767,11.475199802752
Hvcn1,13.31259938,13.31259938
Cdpf1,13.31259938,13.31259938
Tank,13.31259938,13.31259938
Aox3,10.4074691790429,8.73757721239137
Clasp1,13.31259938,13.31259938
Lrrc51,11.1136499094345,8.76549484286341
mt.Nd2,12.4162235326092,12.6246020255492
mt.Cytb,12.6612861110136,12.9345997104207
Sepp1,13.31259938,13.31259938
Tacc1,13.31259938,13.31259938
Cpped1,13.31259938,13.31259938
Cd209b,13.31259938,13.31259938
Aurkaip1,13.31259938,13.31259938
Dhrs3,13.31259938,13.31259938
Ubr4,13.31259938,13.31259938
Hnrnpr,13.31259938,13.31259938
Phactr4,13.31259938,13.31259938
Muc5b,10.5196407322663,10.3223181242193
Prpf4,11.696779829137,13.31259938
Cdc26,13.31259938,13.31259938
Slc31a1,13.31259938,13.31259938
Fkbp15,13.31259938,13.31259938
Slc31a2,13.31259938,13.31259938
E230001N04Rik,9.72798270081522,9.98110189952092
Anks6,11.8675053609643,13.31259938
Ipo7,13.31259938,13.31259938
Tmem42,11.6482466278238,11.8856388154535
Pomgnt2,8.32108368129142,9.25345955862686
Trim12a,13.31259938,13.31259938
Vps37b,13.31259938,13.31259938
Numa1,13.31259938,13.31259938
Impad1,13.31259938,13.31259938
Wdr6,11.9438100251571,13.31259938
Serpina3f,11.8733970449156,11.442427206555
Akap13,13.31259938,13.31259938
Msl2,13.31259938,13.31259938
Zfyve26,11.9655349497553,11.7669369601358
Rdh11,13.31259938,13.31259938
Hmgn3,3.65637034570602,11.3910821735065
Lsm14a,13.31259938,13.31259938
X4931406P16Rik,13.31259938,13.31259938
Tecpr1,13.31259938,13.31259938
Ttc32,13.31259938,11.5506764121974
Fbxl18,11.4688460827189,10.5345900774561
Wdr35,11.2817565752285,11.1476378466806
Gm5113,10.1245332379304,7.06117517764647
Pydc3,10.2150499410865,8.07558878608233
Pilrb2,13.31259938,13.31259938
Pilrb1,13.31259938,13.31259938
Zbtb16,11.2350970095476,11.196309618879
Tnfsf18,10.729081038545,10.4610925526942
Psg16,13.31259938,13.31259938
Zbtb6,11.1352089382108,11.0365054574264
Rnasel,13.31259938,13.31259938
Zfp810,11.4645946702625,11.9087723086892
Ecsit,13.31259938,13.31259938
Vmn1r65,10.3316855895821,10.1774451689203
Oas1g,13.31259938,13.31259938
Zfp617,13.31259938,11.6979875749777
Fbxl12,13.31259938,13.31259938
Suds3,13.31259938,13.31259938
Bub3,13.31259938,13.31259938
Hes6,13.31259938,13.31259938
Asb18,9.61998851583952,10.289044554745
Polr1c,13.31259938,13.31259938
Jchain,10.9849949717356,11.6828175917164
Xpo5,13.31259938,13.31259938
Eif1ax,13.31259938,13.31259938
H2.K2,13.31259938,13.31259938
H2.T23,13.31259938,13.31259938
Nipal1,7.90200796038075,10.9202380268077
H2.Q10,13.31259938,11.6274796531948
Lgi1,10.5399880241735,10.2417960473876
Bmpr2,13.31259938,13.31259938
H2.Eb2,9.42955202743971,10.7629439940447
Tmem128,13.31259938,13.31259938
Lyar,13.31259938,13.31259938
Trmt2b,13.31259938,13.31259938
B3galt4,11.4850280817914,13.31259938
Zfp763,9.96313213890896,9.33335090048757
Hdac8,13.31259938,13.31259938
Lpar5,11.9775197307483,13.31259938
BC003965,11.5553484194194,11.8261282244307
Blcap,13.31259938,13.31259938
Myl9,11.354021453855,11.4460257220863
Pex26,11.574544297143,11.4169830970417
Arfgef1,13.31259938,13.31259938
Htatsf1,13.31259938,13.31259938
Mtap7d3,9.74677813073053,10.5520600624292
Zfp760,9.4725291588937,8.94711264219184
Zfp948,13.31259938,13.31259938
Gtf2f2,13.31259938,13.31259938
Lrch1,13.31259938,13.31259938
Mllt4,13.31259938,13.31259938
Tm9sf4,13.31259938,13.31259938
Cenpm,5.38543847393831,9.42955202743971
Tnfrsf13c,8.9183867052396,10.5480472631297
Ccdc134,13.31259938,13.31259938
Ninl,11.3347396848657,10.8696884862396
Zfp120,13.31259938,13.31259938
Ndufaf2,13.31259938,13.31259938
Pick1,11.8813925798843,11.5513447688277
Lgals1,13.31259938,13.31259938
Il2rb,9.77909219322263,11.3025488421153
Phf11d,13.31259938,13.31259938
Amn1,13.31259938,13.31259938
Ap5s1,13.31259938,13.31259938
Usf3,11.9625231333563,13.31259938
Ddrgk1,13.31259938,13.31259938
X1700019G17Rik,10.3985825579254,8.38846271953279
Aup1,13.31259938,13.31259938
Htra2,13.31259938,13.31259938
Dok1,13.31259938,13.31259938
Chrac1,13.31259938,13.31259938
Cep152,11.5065553276294,11.0172829605107
Zfp467,13.31259938,13.31259938
Myadm,13.31259938,13.31259938
Zfyve19,13.31259938,13.31259938
Actc1,11.0336383598931,10.4653542826715
Clec16a,13.31259938,13.31259938
Myoz1,9.71849235604706,11.019216776673
Flnc,10.4752496328657,10.0863052704554
Tmem167b,13.31259938,13.31259938
Trp53i11,11.4560540748596,13.31259938
Sars,13.31259938,13.31259938
Celsr2,9.58907634426795,10.6262562672286
Cry2,13.31259938,11.6594493235675
Psrc1,10.8106193152136,11.0393668684168
Sort1,11.8310905470491,13.31259938
Il3ra,13.31259938,13.31259938
Csde1,13.31259938,13.31259938
Hist2h2be,13.31259938,13.31259938
Selenbp1,13.31259938,13.31259938
Selenbp2,11.8556493165786,11.8133686398848
Ssb,13.31259938,13.31259938
Clk2,13.31259938,13.31259938
Dap3,13.31259938,13.31259938
Msto1,13.31259938,13.31259938
Syt11,13.31259938,13.31259938
Zfp619,7.79771578334095,9.5628004054126
Zbtb34,11.9780169424947,11.6306454439118
Urm1,13.31259938,13.31259938
Slc25a31,8.62525640257672,9.9265068716122
Slc7a14,10.3363466118363,10.2516993696612
Pde7a,13.31259938,13.31259938
Zbtb10,13.31259938,13.31259938
Fgfr1op,13.31259938,13.31259938
Adgrv1,9.5654496396411,8.10502194015568
Zfp72,9.86331957263995,11.1298493090736
Zfp874a,11.4730850036828,13.31259938
Fam8a1,13.31259938,13.31259938
Dusp22,13.31259938,13.31259938
Epc2,13.31259938,13.31259938
Lyz1,13.31259938,13.31259938
Lyz2,13.31259938,13.31259938
Tmem19,13.31259938,13.31259938
Scyl2,13.31259938,13.31259938
Dazap1,13.31259938,13.31259938
Strada,13.31259938,13.31259938
Marcks,13.31259938,13.31259938
Pcgf1,13.31259938,13.31259938
Gm5595,10.994855743448,8.38246574286968
Arid1b,13.31259938,13.31259938
Zfp820,10.7755834626473,7.77042062028635
Tmem100,13.31259938,13.31259938
Msi2,11.9366656083026,13.31259938
Wfdc17,13.31259938,13.31259938
Slfn9,11.9361539364247,11.1868778003001
Fam57a,11.6306454439118,11.626211389217
Nlrp1a,11.5566805043936,11.5784841682926
Ahnak,13.31259938,13.31259938
Sat2,10.8707598708045,11.5175417412508
Sco1,11.9908846644359,11.6501197951994
Irgm2,13.31259938,13.31259938
Spdl1,10.6388886218356,9.30192323664454
B3gnt9,11.7408064698362,11.368505158698
Fcho1,11.8513137559804,11.5869838231796
Ell,13.31259938,13.31259938
Ssbp4,13.31259938,13.31259938
Fam149a,11.2433928136359,11.2466978244539
Fat1,10.2647989303302,9.15135651128075
Mfhas1,13.31259938,13.31259938
Ndufaf3,13.31259938,13.31259938
Mpzl3,8.49791025886527,9.04906500063375
Eif3g,13.31259938,13.31259938
Ccnd1,13.31259938,13.31259938
Nlrp1b,13.31259938,11.5566805043936
Tmem256,13.31259938,13.31259938
Hs3st3b1,9.55215455070168,9.57862332623411
Zscan25,13.31259938,11.6834274635911
Rnf121,13.31259938,13.31259938
Il18bp,13.31259938,13.31259938
Serpinh1,11.9903918684687,13.31259938
Mesdc1,13.31259938,13.31259938
Fam217b,10.8283748198102,11.3639470465329
Ctcfl,9.52519106857543,8.99112862750411
BC094916,9.7491104352836,11.4352031356901
Ndnl2,11.0899249011664,10.8793024242775
Top1,13.31259938,13.31259938
Mrgprb1,11.475199802752,10.3456237220219
Rasal2,11.9889124697853,11.7319900635291
Fv1,8.89330086827943,10.8382670913935
Gm4788,13.31259938,11.8431492942532
Vsig10l,13.31259938,11.7778292968944
Lrrc8b,11.3501856611898,11.72903924783
Sox13,13.31259938,11.6705656989258
Runx3,8.93896342955871,13.31259938
Utp3,13.31259938,13.31259938
Sars2,11.7914715246024,11.5797950713121
Eid2b,11.364707732672,11.5738866046241
Rmdn3,13.31259938,13.31259938
Gm12942,13.31259938,13.31259938
Dgkd,13.31259938,13.31259938
Rbm47,13.31259938,13.31259938
Gltscr1,13.31259938,13.31259938
X6330408A02Rik,11.3715359191432,11.1396601360173
Zscan18,7.84209058206665,8.78835382560576
Skint3,11.0908446525377,11.5778282698307
Lilra5,13.31259938,13.31259938
Ccdc173,7.74259906958184,7.45323964617845
Rraga,13.31259938,13.31259938
Tgfbrap1,13.31259938,13.31259938
Il1rl2,11.5051761246009,13.31259938
Rabepk,13.31259938,13.31259938
Dnajc25,13.31259938,13.31259938
Camkmt,11.9972757409714,13.31259938
Rasgrp3,13.31259938,13.31259938
Safb,13.31259938,13.31259938
Zfp827,10.4133633273921,9.81515746113224
Treml2,10.0658693848772,11.0431732762288
Yipf3,13.31259938,13.31259938
Jund,13.31259938,13.31259938
Nr2c2ap,13.31259938,13.31259938
Arhgef10,13.31259938,13.31259938
Smim15,13.31259938,13.31259938
Wfikkn1,10.5600523311309,9.67989408337416
Naip5,13.31259938,13.31259938
X2210408I21Rik,6.6663718988792,9.38525521655078
Slc25a16,13.31259938,13.31259938
Zfp213,11.4155155047162,10.7243472809804
Zfp946,13.31259938,13.31259938
Zfp942,13.31259938,13.31259938
Zfp65,11.9139785872057,11.6717955809607
G630090E17Rik,10.0432405029923,6.25836408051166
Tia1,13.31259938,13.31259938
Setdb2,13.31259938,13.31259938
Tbpl1,13.31259938,13.31259938
Map3k5,13.31259938,13.31259938
X2410004P03Rik,10.2631679751922,9.80173841713305
Psmg4,13.31259938,13.31259938
Dtnb,13.31259938,13.31259938
X1110002L01Rik,10.7064560554198,8.93896342955871
Zfp777,13.31259938,13.31259938
Klrg2,10.7949019467436,11.0269262238473
Nt5dc2,13.31259938,13.31259938
Rnls,10.7926425647224,10.4836776744012
Fam189a2,6.86868185096611,10.8513521507458
X2510002D24Rik,13.31259938,13.31259938
Cebpd,13.31259938,13.31259938
Eef1g,13.31259938,13.31259938
Tut1,11.6730244154272,11.6236715115844
Eml3,13.31259938,13.31259938
Rom1,9.57599819477802,9.51700276678838
B3gat3,13.31259938,13.31259938
Ganab,13.31259938,13.31259938
Ints5,13.31259938,11.5967292942447
Uqcc3,13.31259938,13.31259938
Ubxn1,13.31259938,13.31259938
Bscl2,13.31259938,13.31259938
Hnrnpul2,13.31259938,13.31259938
Ttc9c,13.31259938,13.31259938
Zbtb3,9.55482338817936,9.37320936778946
Polr2g,13.31259938,13.31259938
Mpst,13.31259938,13.31259938
Csf2rb,13.31259938,13.31259938
Csf2rb2,13.31259938,13.31259938
Ncf4,13.31259938,13.31259938
Gspt2,9.50325146642521,8.64542929468052
Zhx2,11.1625875434821,10.5141659696478
Ccdc112,11.7858029320802,11.830540020007
Mcc,11.2158336619586,8.40630551573019
Fndc1,8.79739695980913,8.91007313187443
X6720489N17Rik,11.4667219425269,10.9680754133371
Ccnf,8.99898923010584,10.7124444837598
Taf1a,13.31259938,13.31259938
Nanos1,9.63267562964086,9.13718004016664
Ppp1r3e,13.31259938,11.8669685583285
Fam84b,11.848597399295,11.7675122958727
Slc39a2,9.63771939925716,11.6217636646412
Ptrh2,11.7920371607702,11.5928390019803
Ear2,13.31259938,13.31259938
Gm10384,10.8072656927156,9.6351997186223
Slfn2,13.31259938,13.31259938
Slfn10.ps,9.23027369762999,10.4920567662062
Zfp9,8.51445695883085,9.86761925677488
Lyrm9,13.31259938,11.9381995360075
X1500011B03Rik,13.31259938,13.31259938
Smim10l1,13.31259938,13.31259938
Gm6712,13.31259938,13.31259938
Acrbp,13.31259938,11.7349348560957
Zfp951,11.8845784276553,13.31259938
Cep170b,9.292359867692,8.77009570664314
Sod3,9.50048540734625,10.8459144582637
Ptgr2,13.31259938,13.31259938
Acot1,11.0114659104636,11.7207447100697
Bhlhb9,11.7165794893437,13.31259938
Adam4,10.1388339110279,8.62525640257672
Oip5,6.09194111629292,10.6613518106836
Vamp5,13.31259938,13.31259938
Gpr174,10.1582687066295,10.6058115722064
Lrrc61,13.31259938,13.31259938
BC023829,13.31259938,13.31259938
X5031425E22Rik,13.31259938,13.31259938
X1810058I24Rik,13.31259938,13.31259938
X2410018L13Rik,9.46119319044745,7.6852927485573
Zfp449,8.182997333106,8.7281499788653
C030034I22Rik,6.78022200635978,7.27048498009162
H2.Q6,13.31259938,13.31259938
H2.D1,12.3304353436936,12.1795165253414
Lst1,13.31259938,13.31259938
Ly6g6d,13.31259938,13.31259938
C4b,13.31259938,13.31259938
H2.Ab1,12.7857828424683,12.5546583352721
Zfp414,13.31259938,13.31259938
Wdr90,11.9417723708571,11.8167081220889
Nme3,13.31259938,13.31259938
Marc2,10.5493861034395,10.3301285631
Ifi204,13.31259938,13.31259938
AI607873,13.31259938,13.31259938
Pydc4,13.31259938,13.31259938
Gm10521,11.6128268668703,11.6482466278238
Cep76,11.5439757608578,11.0412713276762
Gm4951,13.31259938,13.31259938
Csnk1g3,13.31259938,13.31259938
X3222401L13Rik,10.7767270331739,7.71423042853318
Pcdhb22,6.23192618734949,9.13003922129168
Ecscr,11.1145546639563,13.31259938
D2hgdh,13.31259938,13.31259938
Myeov2,13.31259938,13.31259938
Fbxo36,11.3624244699412,13.31259938
Wdfy1,13.31259938,13.31259938
Catip,10.7915115454314,4.65073371344211
Faap20,13.31259938,13.31259938
Apitd1,11.9918697516698,11.558676328524
Lmbrd1,13.31259938,13.31259938
X5730409E04Rik,13.31259938,11.8771338096114
Sh3d21,9.9570921330893,10.0086174258805
X4933427I04Rik,10.2251379269645,9.79498179720326
Btbd19,13.31259938,13.31259938
Efcab7,13.31259938,11.0460215059376
Alg6,13.31259938,13.31259938
Cdkn2b,8.82419115057472,9.07532582356294
Gm1966,13.31259938,13.31259938
Trim68,11.8669685583285,11.2014283753671
Rhog,13.31259938,13.31259938
Ggh,13.31259938,13.31259938
X4632427E13Rik,9.67008097414631,10.1565126859396
Exoc8,10.673681867083,10.700442666294
Osgin1,13.31259938,13.31259938
Mlycd,13.31259938,13.31259938
Fam169b,9.47534928793021,7.95145664393991
Svip,10.7960303122445,10.618623418478
Il4i1,13.31259938,13.31259938
Zfp788,13.31259938,13.31259938
Plekhf1,10.5223703423399,10.2014886179693
Znhit6,13.31259938,13.31259938
Krtdap,13.31259938,13.31259938
Adh1,11.2857784293501,11.530480364907
Dnajb14,13.31259938,13.31259938
Zfp382,11.8261282244307,11.4787175934992
Zfp568,11.9155368141412,13.31259938
Spint2,11.3903352709765,11.7536405144464
Ap1ar,13.31259938,13.31259938
Dda1,13.31259938,13.31259938
Rec114,11.0412713276762,11.2688107761552
Ceacam1,13.31259938,13.31259938
Zfp94,6.00092886103428,8.32108368129142
Zfp109,10.6376303522138,8.59963703337099
Peak1,13.31259938,13.31259938
Apoc4,9.94086072120739,9.19306879015231
I830077J02Rik,13.31259938,13.31259938
Ccdc61,13.31259938,13.31259938
C5ar2,13.31259938,13.31259938
Ehd2,10.8261672953399,11.7004000377071
AI429214,9.11565066732593,9.96112161201257
Zfp865,13.31259938,13.31259938
Zfp628,11.9448277740831,11.8100214096673
S100a16,11.5406137284009,13.31259938
Spc24,10.8206336608216,10.9800391959045
Mex3a,10.5210061828631,10.135272010317
A430078G23Rik,9.78364996583124,4.93921311815432
Etohi1,13.31259938,13.31259938
Mocs3,10.7337993145326,8.34595076715463
X4931440P22Rik,11.6463710252016,11.1343170482609
Tox2,11.3509536360356,10.44103630933
Mafb,13.31259938,13.31259938
Kif5a,10.4424781815557,10.172240452587
Tspyl3,11.2582060999917,11.2367599909659
Zcchc3,9.44113835586226,9.56809401797188
B930041F14Rik,10.8835548071255,10.5413343609954
Thbd,13.31259938,13.31259938
Pdzd8,13.31259938,13.31259938
Kiz,13.31259938,13.31259938
Gm561,13.31259938,13.31259938
Ism1,10.2217830966636,9.1653950334286
Plxnc1,13.31259938,13.31259938
Hspa12b,9.52246679519983,9.21009914252248
Arrdc3,13.31259938,13.31259938
Slc4a11,8.92252559546082,10.357901127839
Gas2l3,13.31259938,13.31259938
Il1bos,9.18963846183718,9.61998851583952
Gm10762,10.5915858727929,11.566632128875
Hps6,11.119069945132,10.9025369288785
Itpripl1,13.31259938,13.31259938
Gm10767,9.59427458836823,7.44175048352254
BC025920,9.77680789591568,8.17608026602731
Platr25,10.8039042563738,7.3463867120378
AI606181,11.3609002847705,10.0202510202102
Ctla2b,13.31259938,13.31259938
Grk6,13.31259938,13.31259938
Lcmt2,11.4524805172195,11.4702604406895
Ifit3,13.31259938,13.31259938
Ranbp6,11.1063913740892,10.3985825579254
Chst14,13.31259938,13.31259938
Inafm2,11.5148029713628,11.8178195672352
Ptar1,11.7378736500685,10.9968198357462
Fibin,10.1137139311202,10.5759052553439
AW112010,13.31259938,13.31259938
Prdm11,11.9524380914507,13.31259938
Nxpe3,9.66514927496799,10.4525311382458
Zfp408,13.31259938,13.31259938
Znhit2,13.31259938,13.31259938
Ccdc58,13.31259938,13.31259938
Cerkl,11.9997263282255,10.3624783514845
Cenpw,9.54680201869933,8.09038042190747
Wipf1,13.31259938,13.31259938
Carns1,10.3301285631,9.82403464635116
Rc3h2,13.31259938,13.31259938
Fnbp1,13.31259938,13.31259938
Dolk,13.31259938,13.31259938
Dnlz,13.31259938,13.31259938
Alg10b,13.31259938,13.31259938
Commd6,13.31259938,13.31259938
Nrbp2,10.0202510202102,8.0830035608366
Ly6a,13.31259938,13.31259938
Selt,13.31259938,13.31259938
Vimp,13.31259938,13.31259938
Selm,13.31259938,13.31259938
Ept1,13.31259938,13.31259938
Txnrd2,13.31259938,13.31259938
Msrb1,13.31259938,13.31259938
Sox4,9.94289966261337,11.0326813931288
Ywhaq,13.31259938,13.31259938
BC100451,11.3835956902768,11.300164971297
X2700094K13Rik,13.31259938,13.31259938
F630028O10Rik,11.7272658570427,11.1997241403651
Chml,13.31259938,13.31259938
Tmem203,13.31259938,13.31259938
Nrarp,10.309732799003,9.35800922729873
F8a,11.0007400167228,10.6451635610982
Sf3b5,13.31259938,13.31259938
Smim1,13.31259938,13.31259938
Smim24,13.31259938,13.31259938
Aunip,9.06412966620197,9.14428568857941
X1110065P20Rik,13.31259938,13.31259938
E430018J23Rik,5.68735901012147,10.5902856446185
AU022252,11.0278870144748,11.1937434138814
Smarcd2,13.31259938,13.31259938
Ccdc47,13.31259938,13.31259938
Olfr613,10.6147917968623,8.95521608158572
Aoc2,10.6476659147727,10.0356179741091
Psme3,13.31259938,13.31259938
Chd2,13.31259938,13.31259938
Tm2d3,13.31259938,13.31259938
X5830417I10Rik,13.31259938,13.31259938
Tmem8b,11.6925447387848,13.31259938
Slfn1,13.31259938,13.31259938
Zfp566,10.8610886455964,9.89946480719716
Rad54b,13.31259938,11.4445873927881
Gm5150,8.46990357721515,13.31259938
X1810022K09Rik,13.31259938,13.31259938
BC024978,11.9725381657126,13.31259938
Dact3,10.5759052553439,10.1912333084593
Vmn1r58,11.9066845252307,10.7431898245275
Leng1,11.9118983298141,11.935130047932
Zfp931,13.31259938,13.31259938
Mon1b,13.31259938,11.9438100251571
Dpm1,13.31259938,13.31259938
Ifi47,13.31259938,13.31259938
Naip6,13.31259938,13.31259938
Naip2,13.31259938,13.31259938
Ifi27l2a,12.0417134021302,13.31259938
Slc45a4,13.31259938,13.31259938
Alkbh1,13.31259938,13.31259938
Prnp,13.31259938,13.31259938
Kcnip3,7.54200058250251,10.7687029380693
Cyp4v3,13.31259938,13.31259938
BC005561,10.7982843991296,8.67516940787657
C7,9.23360886468457,4.56860373017185
Pms2,11.7460705677026,11.9176118354896
Cd209g,13.31259938,13.31259938
Zan,9.94899925398758,9.64525214439752
Rab10os,13.31259938,13.31259938
Ccr5,13.31259938,13.31259938
Slco1a6,11.4388196927941,11.5553484194194
Clec7a,13.31259938,13.31259938
Rab9,13.31259938,13.31259938
Ms4a6c,13.31259938,13.31259938
Arpc4,13.31259938,13.31259938
St6galnac4,13.31259938,13.31259938
B3gnt7,8.55234350868334,13.31259938
Pigb,13.31259938,13.31259938
Rab7,13.31259938,13.31259938
Nhsl2,13.31259938,13.31259938
Phyhd1,13.31259938,13.31259938
Med12,13.31259938,13.31259938
H2.T10,11.5433039808602,11.0259647929363
Zfx,13.31259938,13.31259938
Ccdc142,11.5493387693311,11.3578470750716
Haus3,13.31259938,13.31259938
March2,10.5493861034395,10.3301285631
Maea,13.31259938,13.31259938
Ankrd39,11.9294856351977,13.31259938
Seh1l,13.31259938,13.31259938
Tceb1,13.31259938,13.31259938
Tmem243,13.31259938,13.31259938
Fpr3,9.76763436544741,11.3940659228073
Brms1,13.31259938,13.31259938
B230307C23Rik,13.31259938,13.31259938
Slc48a1,13.31259938,13.31259938
Pisd.ps1,13.31259938,13.31259938
Gm12250,13.31259938,13.31259938
Ctsf,13.31259938,13.31259938
AA414768,11.3362917454177,11.5065553276294
Rasl2.9,10.8729002559666,11.1625875434821
Gm13033,10.9710756729155,11.3277346752419
Ubl5,13.31259938,13.31259938
Brip1os,13.31259938,13.31259938
Snhg3,13.31259938,13.31259938
